Timestamp,Mode,Knee_Angle,Trunk_Angle,Quad_Force_N,Status
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:29:59,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,180.0,0.0,0.0,Норма
14:30:00,sitting,68.1,26.9,352.0,Ошибка: Сутулость
14:30:00,sitting,101.4,26.8,728.8,Ошибка: Сутулость
14:30:00,sitting,120.6,27.0,1066.6,Ошибка: Сутулость
14:30:01,sitting,148.4,27.4,1556.7,Ошибка: Сутулость
14:30:01,sitting,180.0,0.0,0.0,Норма
14:30:01,sitting,180.0,0.0,0.0,Норма
14:30:01,sitting,180.0,0.0,0.0,Норма
14:30:01,sitting,144.4,10.8,1484.7,Ошибка: Угол ног в кресле
14:30:01,sitting,131.5,3.4,1259.1,Ошибка: Угол ног в кресле
14:30:01,sitting,118.0,3.0,1021.5,Ошибка: Угол ног в кресле
14:30:01,sitting,113.8,0.8,947.1,Посадка в норме
14:30:01,sitting,103.9,1.4,772.7,Посадка в норме
14:30:01,sitting,127.1,1.9,1181.0,Ошибка: Угол ног в кресле
14:30:01,sitting,138.8,2.5,1387.1,Ошибка: Угол ног в кресле
14:30:01,sitting,152.4,2.1,1626.5,Ошибка: Угол ног в кресле
14:30:01,sitting,155.0,0.5,1671.5,Ошибка: Угол ног в кресле
14:30:01,sitting,162.7,0.3,1711.9,Ошибка: Угол ног в кресле
14:30:01,sitting,171.4,0.3,1558.5,Ошибка: Угол ног в кресле
14:30:01,sitting,172.4,0.1,1542.0,Ошибка: Угол ног в кресле
14:30:01,sitting,171.2,0.5,1562.9,Ошибка: Угол ног в кресле
14:30:01,sitting,172.9,0.4,1532.3,Ошибка: Угол ног в кресле
14:30:01,sitting,174.9,0.6,1497.3,Ошибка: Угол ног в кресле
14:30:01,sitting,176.5,0.7,1469.8,Ошибка: Угол ног в кресле
14:30:01,sitting,176.3,2.2,1473.8,Ошибка: Угол ног в кресле
14:30:01,sitting,177.4,2.7,1453.8,Ошибка: Угол ног в кресле
14:30:02,sitting,177.5,2.5,1452.0,Ошибка: Угол ног в кресле
14:30:02,sitting,177.7,2.6,1449.3,Ошибка: Угол ног в кресле
14:30:02,sitting,178.5,2.7,1433.8,Ошибка: Угол ног в кресле
14:30:02,sitting,178.9,2.9,1427.6,Ошибка: Угол ног в кресле
14:30:02,sitting,178.4,3.8,1436.7,Ошибка: Угол ног в кресле
14:30:02,sitting,177.8,4.5,1446.5,Ошибка: Угол ног в кресле
14:30:02,sitting,177.1,4.9,1459.9,Ошибка: Угол ног в кресле
14:30:02,sitting,176.0,5.6,1478.4,Ошибка: Угол ног в кресле
14:30:02,sitting,175.3,5.7,1490.6,Ошибка: Угол ног в кресле
14:30:02,sitting,175.1,5.0,1494.4,Ошибка: Угол ног в кресле
14:30:02,sitting,175.0,5.3,1496.1,Ошибка: Угол ног в кресле
14:30:02,sitting,175.3,5.3,1490.7,Ошибка: Угол ног в кресле
14:30:02,sitting,175.3,5.0,1490.2,Ошибка: Угол ног в кресле
14:30:02,sitting,175.5,5.9,1487.8,Ошибка: Угол ног в кресле
14:30:02,sitting,175.4,5.1,1489.0,Ошибка: Угол ног в кресле
14:30:02,sitting,175.3,5.2,1490.7,Ошибка: Угол ног в кресле
14:30:02,sitting,175.0,5.3,1496.3,Ошибка: Угол ног в кресле
14:30:02,sitting,175.0,5.0,1496.2,Ошибка: Угол ног в кресле
14:30:02,sitting,174.7,4.8,1500.7,Ошибка: Угол ног в кресле
14:30:02,sitting,174.6,4.6,1502.9,Ошибка: Угол ног в кресле
14:30:02,sitting,174.5,5.2,1504.5,Ошибка: Угол ног в кресле
14:30:03,sitting,174.6,5.7,1502.2,Ошибка: Угол ног в кресле
14:30:03,sitting,174.8,5.5,1499.3,Ошибка: Угол ног в кресле
14:30:03,sitting,175.0,5.3,1495.9,Ошибка: Угол ног в кресле
14:30:03,sitting,174.9,6.2,1497.5,Ошибка: Угол ног в кресле
14:30:03,sitting,175.0,6.2,1496.4,Ошибка: Угол ног в кресле
14:30:03,sitting,175.2,5.6,1493.2,Ошибка: Угол ног в кресле
14:30:03,sitting,175.3,5.5,1491.0,Ошибка: Угол ног в кресле
14:30:03,sitting,175.5,5.2,1487.4,Ошибка: Угол ног в кресле
14:30:03,sitting,175.7,4.7,1484.0,Ошибка: Угол ног в кресле
14:30:03,sitting,175.6,5.1,1484.7,Ошибка: Угол ног в кресле
14:30:03,sitting,175.3,5.1,1490.0,Ошибка: Угол ног в кресле
14:30:03,sitting,174.6,3.9,1502.6,Ошибка: Угол ног в кресле
14:30:03,sitting,173.6,3.9,1520.7,Ошибка: Угол ног в кресле
14:30:03,sitting,172.6,0.5,1538.5,Ошибка: Угол ног в кресле
14:30:03,sitting,172.1,0.5,1546.5,Ошибка: Угол ног в кресле
14:30:03,sitting,171.9,0.0,1550.2,Ошибка: Угол ног в кресле
14:30:03,sitting,172.1,0.6,1547.7,Ошибка: Угол ног в кресле
14:30:03,sitting,173.7,2.5,1519.4,Ошибка: Угол ног в кресле
14:30:03,sitting,171.0,2.9,1566.5,Ошибка: Угол ног в кресле
14:30:03,sitting,162.1,2.8,1722.9,Ошибка: Угол ног в кресле
14:30:03,sitting,155.3,1.6,1677.5,Ошибка: Угол ног в кресле
14:30:03,sitting,151.9,2.6,1616.8,Ошибка: Угол ног в кресле
14:30:04,sitting,149.0,3.9,1566.2,Ошибка: Угол ног в кресле
14:30:04,sitting,152.5,4.3,1627.1,Ошибка: Угол ног в кресле
14:30:04,sitting,161.1,4.9,1740.1,Ошибка: Угол ног в кресле
14:30:04,sitting,168.9,5.1,1602.6,Ошибка: Угол ног в кресле
14:30:04,sitting,173.2,5.3,1527.1,Ошибка: Угол ног в кресле
14:30:04,sitting,176.2,5.8,1475.2,Ошибка: Угол ног в кресле
14:30:04,sitting,172.0,6.9,1548.0,Ошибка: Угол ног в кресле
14:30:04,sitting,139.4,6.1,1397.5,Ошибка: Угол ног в кресле
14:30:04,sitting,106.4,6.0,816.1,Посадка в норме
14:30:04,sitting,73.7,6.3,352.0,Ошибка: Угол ног в кресле
14:30:04,sitting,56.9,4.6,352.0,Ошибка: Угол ног в кресле
14:30:04,sitting,59.3,1.7,352.0,Ошибка: Угол ног в кресле
14:30:04,sitting,92.2,0.8,566.4,Посадка в норме
14:30:04,sitting,119.9,0.6,1053.6,Ошибка: Угол ног в кресле
14:30:04,sitting,145.4,2.3,1502.6,Ошибка: Угол ног в кресле
14:30:04,sitting,161.0,2.1,1742.7,Ошибка: Угол ног в кресле
14:30:04,sitting,162.3,4.0,1720.4,Ошибка: Угол ног в кресле
14:30:04,sitting,148.0,3.9,1548.1,Ошибка: Угол ног в кресле
14:30:04,sitting,139.7,5.2,1403.3,Ошибка: Угол ног в кресле
14:30:04,sitting,129.1,6.3,1215.5,Ошибка: Угол ног в кресле
14:30:04,sitting,113.6,6.3,943.0,Посадка в норме
14:30:04,sitting,92.1,7.0,565.3,Посадка в норме
14:30:05,sitting,99.7,6.3,699.4,Посадка в норме
14:30:05,sitting,89.6,7.0,521.5,Посадка в норме
14:30:05,sitting,84.5,7.1,432.0,Посадка в норме
14:30:05,sitting,79.1,7.2,352.0,Посадка в норме
14:30:05,sitting,77.9,7.3,352.0,Посадка в норме
14:30:05,sitting,69.2,7.2,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,63.1,8.0,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,58.2,7.4,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,52.5,7.6,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,50.7,7.7,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,43.7,7.5,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,50.4,7.6,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,60.0,5.9,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,72.1,5.8,352.0,Ошибка: Угол ног в кресле
14:30:05,sitting,83.7,5.7,416.5,Посадка в норме
14:30:05,sitting,90.0,5.4,528.8,Посадка в норме
14:30:05,sitting,97.0,5.8,650.3,Посадка в норме
14:30:05,sitting,107.2,5.1,830.2,Посадка в норме
14:30:06,sitting,118.4,4.6,1027.7,Ошибка: Угол ног в кресле
14:30:06,sitting,131.1,4.8,1250.7,Ошибка: Угол ног в кресле
14:30:06,sitting,114.3,6.0,955.8,Посадка в норме
14:30:06,sitting,104.3,7.6,779.0,Посадка в норме
14:30:06,sitting,97.4,7.2,658.2,Посадка в норме
14:30:06,sitting,71.3,6.8,352.0,Ошибка: Угол ног в кресле
14:30:06,sitting,72.3,6.7,352.0,Ошибка: Угол ног в кресле
14:30:06,sitting,102.9,6.6,755.3,Посадка в норме
14:30:06,sitting,111.4,6.4,904.8,Посадка в норме
14:30:06,sitting,124.4,6.4,1132.9,Ошибка: Угол ног в кресле
14:30:06,sitting,150.8,6.5,1597.6,Ошибка: Угол ног в кресле
14:30:06,sitting,149.5,6.7,1575.9,Ошибка: Угол ног в кресле
14:30:06,sitting,119.6,7.9,1049.8,Ошибка: Угол ног в кресле
14:30:06,sitting,108.4,8.1,851.4,Посадка в норме
14:30:06,sitting,81.8,6.8,383.2,Посадка в норме
14:30:06,sitting,84.3,4.8,428.4,Посадка в норме
14:30:06,sitting,86.2,3.4,461.1,Посадка в норме
14:30:07,sitting,91.4,3.3,553.1,Посадка в норме
14:30:07,sitting,119.0,4.6,1038.2,Ошибка: Угол ног в кресле
14:30:07,sitting,116.9,4.5,1001.5,Ошибка: Угол ног в кресле
14:30:07,sitting,106.2,4.6,813.7,Посадка в норме
14:30:07,sitting,101.8,4.3,736.0,Посадка в норме
14:30:07,sitting,127.9,4.2,1195.0,Ошибка: Угол ног в кресле
14:30:07,sitting,123.8,4.6,1123.8,Ошибка: Угол ног в кресле
14:30:07,sitting,149.1,4.9,1568.8,Ошибка: Угол ног в кресле
14:30:07,sitting,157.5,5.0,1715.9,Ошибка: Угол ног в кресле
14:30:07,sitting,160.3,4.9,1754.7,Ошибка: Угол ног в кресле
14:30:07,sitting,129.3,7.6,1219.0,Ошибка: Угол ног в кресле
14:30:07,sitting,99.8,8.7,700.8,Посадка в норме
14:30:07,sitting,74.9,8.1,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,45.6,9.6,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,13.3,8.8,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,14.1,8.7,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,19.3,10.0,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,18.8,9.4,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,21.0,9.3,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,20.8,9.1,352.0,Ошибка: Угол ног в кресле
14:30:07,sitting,20.4,9.5,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,15.0,8.3,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,12.2,8.3,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,7.5,8.4,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,6.3,7.5,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,3.5,7.7,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,14.1,6.4,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,13.5,7.7,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,13.6,7.9,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,15.1,8.8,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,18.5,9.3,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,8.7,9.2,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,28.0,9.8,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,36.2,9.7,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,37.3,9.5,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,60.6,9.2,352.0,Ошибка: Угол ног в кресле
14:30:08,sitting,78.4,9.2,352.0,Посадка в норме
14:30:08,sitting,80.8,9.4,366.2,Посадка в норме
14:30:08,sitting,90.9,9.4,543.9,Посадка в норме
14:30:08,sitting,103.4,9.3,764.7,Посадка в норме
14:30:08,sitting,79.8,9.4,352.0,Посадка в норме
14:30:08,sitting,80.8,8.6,366.3,Посадка в норме
14:30:08,sitting,58.9,5.8,352.0,Ошибка: Угол ног в кресле
14:30:09,sitting,47.2,6.3,352.0,Ошибка: Угол ног в кресле
14:30:09,sitting,45.2,7.3,352.0,Ошибка: Угол ног в кресле
14:30:09,sitting,61.4,7.5,352.0,Ошибка: Угол ног в кресле
14:30:09,sitting,63.2,7.6,352.0,Ошибка: Угол ног в кресле
14:30:09,sitting,87.0,7.7,474.9,Посадка в норме
14:30:09,sitting,103.1,8.2,757.7,Посадка в норме
14:30:09,sitting,103.3,8.2,762.2,Посадка в норме
14:30:09,sitting,98.1,8.6,670.7,Посадка в норме
14:30:09,sitting,90.2,8.8,531.2,Посадка в норме
14:30:09,sitting,84.3,8.9,427.9,Посадка в норме
14:30:09,sitting,82.5,8.4,395.2,Посадка в норме
14:30:09,sitting,92.9,8.2,579.9,Посадка в норме
14:30:09,sitting,100.1,8.3,706.6,Посадка в норме
14:30:09,sitting,102.3,8.6,744.6,Посадка в норме
14:30:09,sitting,99.3,8.9,692.2,Посадка в норме
14:30:09,sitting,99.6,9.3,696.4,Посадка в норме
14:30:09,sitting,101.8,9.7,734.8,Посадка в норме
14:30:09,sitting,104.6,9.4,784.3,Посадка в норме
14:30:09,sitting,109.0,9.3,861.9,Посадка в норме
14:30:10,sitting,114.6,9.0,960.2,Посадка в норме
14:30:10,sitting,118.8,8.8,1035.3,Ошибка: Угол ног в кресле
14:30:10,sitting,114.6,9.4,961.4,Посадка в норме
14:30:10,sitting,119.9,8.5,1053.9,Ошибка: Угол ног в кресле
14:30:10,sitting,121.8,8.5,1087.6,Ошибка: Угол ног в кресле
14:30:10,sitting,118.1,9.4,1022.3,Ошибка: Угол ног в кресле
14:30:10,sitting,108.1,9.7,846.5,Посадка в норме
14:30:10,sitting,103.1,9.7,758.8,Посадка в норме
14:30:10,sitting,97.2,9.7,654.9,Посадка в норме
14:30:10,sitting,97.1,9.8,652.7,Посадка в норме
14:30:10,sitting,105.5,9.8,801.6,Посадка в норме
14:30:10,sitting,119.9,9.8,1054.4,Ошибка: Угол ног в кресле
14:30:10,sitting,133.3,8.9,1291.0,Ошибка: Угол ног в кресле
14:30:10,sitting,140.2,8.6,1411.6,Ошибка: Угол ног в кресле
14:30:10,sitting,147.9,9.0,1546.4,Ошибка: Угол ног в кресле
14:30:10,sitting,154.0,8.1,1654.5,Ошибка: Угол ног в кресле
14:30:10,sitting,155.2,8.4,1675.2,Ошибка: Угол ног в кресле
14:30:10,sitting,155.2,9.3,1674.7,Ошибка: Угол ног в кресле
14:30:10,sitting,151.2,9.4,1604.4,Ошибка: Угол ног в кресле
14:30:10,sitting,149.1,9.6,1567.5,Ошибка: Угол ног в кресле
14:30:10,sitting,145.9,9.8,1511.0,Ошибка: Угол ног в кресле
14:30:11,sitting,133.7,10.1,1297.0,Ошибка: Угол ног в кресле
14:30:11,sitting,119.5,10.1,1048.0,Ошибка: Угол ног в кресле
14:30:11,sitting,121.2,9.5,1076.4,Ошибка: Угол ног в кресле
14:30:11,sitting,121.5,9.6,1083.2,Ошибка: Угол ног в кресле
14:30:11,sitting,120.9,9.6,1072.0,Ошибка: Угол ног в кресле
14:30:11,sitting,130.1,9.4,1233.9,Ошибка: Угол ног в кресле
14:30:11,sitting,141.6,9.8,1435.6,Ошибка: Угол ног в кресле
14:30:11,sitting,143.1,9.8,1462.0,Ошибка: Угол ног в кресле
14:30:11,sitting,143.5,9.8,1469.1,Ошибка: Угол ног в кресле
14:30:11,sitting,143.6,10.3,1471.0,Ошибка: Угол ног в кресле
14:30:11,sitting,136.1,10.2,1339.9,Ошибка: Угол ног в кресле
14:30:11,sitting,131.0,10.4,1249.2,Ошибка: Угол ног в кресле
14:30:11,sitting,123.7,10.3,1121.3,Ошибка: Угол ног в кресле
14:30:11,sitting,111.7,10.1,909.4,Посадка в норме
14:30:11,sitting,98.5,10.3,676.8,Посадка в норме
14:30:11,sitting,94.1,10.4,599.6,Посадка в норме
14:30:11,sitting,89.9,10.6,526.1,Посадка в норме
14:30:11,sitting,86.1,10.9,459.4,Посадка в норме
14:30:11,sitting,93.2,10.8,584.9,Посадка в норме
14:30:11,sitting,107.4,10.1,833.5,Посадка в норме
14:30:11,sitting,121.5,9.7,1082.9,Ошибка: Угол ног в кресле
14:30:12,sitting,132.4,9.7,1274.3,Ошибка: Угол ног в кресле
14:30:12,sitting,142.8,9.8,1456.5,Ошибка: Угол ног в кресле
14:30:12,sitting,147.6,9.7,1541.1,Ошибка: Угол ног в кресле
14:30:12,sitting,148.2,9.8,1552.2,Ошибка: Угол ног в кресле
14:30:12,sitting,147.3,9.8,1536.8,Ошибка: Угол ног в кресле
14:30:12,sitting,140.9,7.4,1424.5,Ошибка: Угол ног в кресле
14:30:12,sitting,120.3,5.7,1061.0,Ошибка: Угол ног в кресле
14:30:12,sitting,95.5,5.7,625.6,Посадка в норме
14:30:12,sitting,74.8,5.8,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,60.7,6.2,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,51.0,7.3,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,57.9,6.0,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,62.3,6.6,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,55.8,6.9,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,44.6,6.9,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,42.1,6.8,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,32.9,6.3,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,34.0,5.8,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,42.0,6.0,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,62.3,5.4,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,65.6,5.5,352.0,Ошибка: Угол ног в кресле
14:30:12,sitting,92.5,4.6,571.5,Посадка в норме
14:30:13,sitting,112.9,4.9,931.5,Посадка в норме
14:30:13,sitting,129.0,5.1,1213.8,Ошибка: Угол ног в кресле
14:30:13,sitting,129.3,5.0,1220.3,Ошибка: Угол ног в кресле
14:30:13,sitting,146.6,4.6,1524.9,Ошибка: Угол ног в кресле
14:30:13,sitting,147.9,4.1,1546.4,Ошибка: Угол ног в кресле
14:30:13,sitting,149.3,4.3,1572.4,Ошибка: Угол ног в кресле
14:30:13,sitting,154.6,4.2,1665.1,Ошибка: Угол ног в кресле
14:30:13,sitting,158.6,4.3,1735.1,Ошибка: Угол ног в кресле
14:30:13,sitting,157.0,6.2,1707.1,Ошибка: Угол ног в кресле
14:30:13,sitting,147.7,6.4,1543.1,Ошибка: Угол ног в кресле
14:30:13,sitting,144.2,6.4,1481.9,Ошибка: Угол ног в кресле
14:30:13,sitting,146.2,5.1,1517.6,Ошибка: Угол ног в кресле
14:30:13,sitting,151.2,4.8,1604.7,Ошибка: Угол ног в кресле
14:30:13,sitting,154.6,4.8,1664.5,Ошибка: Угол ног в кресле
14:30:13,sitting,162.1,5.1,1722.6,Ошибка: Угол ног в кресле
14:30:13,sitting,166.6,5.1,1643.1,Ошибка: Угол ног в кресле
14:30:13,sitting,168.1,5.0,1618.3,Ошибка: Угол ног в кресле
14:30:13,sitting,144.2,7.0,1482.0,Ошибка: Угол ног в кресле
14:30:13,sitting,144.3,5.8,1483.3,Ошибка: Угол ног в кресле
14:30:13,sitting,121.6,6.7,1084.2,Ошибка: Угол ног в кресле
14:30:13,sitting,123.5,6.5,1116.8,Ошибка: Угол ног в кресле
14:30:14,sitting,92.2,9.0,566.7,Посадка в норме
14:30:14,sitting,107.7,8.0,839.0,Посадка в норме
14:30:14,sitting,94.6,8.0,609.5,Посадка в норме
14:30:14,sitting,90.5,9.6,536.2,Посадка в норме
14:30:14,sitting,80.6,9.5,362.6,Посадка в норме
14:30:14,sitting,94.2,8.6,602.4,Посадка в норме
14:30:14,sitting,101.3,6.8,726.5,Посадка в норме
14:30:14,sitting,85.2,9.1,443.9,Посадка в норме
14:30:14,sitting,83.7,8.8,417.5,Посадка в норме
14:30:14,sitting,74.5,8.9,352.0,Ошибка: Угол ног в кресле
14:30:14,sitting,87.4,7.2,481.4,Посадка в норме
14:30:14,sitting,80.3,6.6,357.4,Посадка в норме
14:30:14,sitting,91.9,7.0,561.9,Посадка в норме
14:30:14,sitting,107.5,6.3,835.9,Посадка в норме
14:30:14,sitting,118.1,5.1,1022.1,Ошибка: Угол ног в кресле
14:30:14,sitting,90.2,3.1,532.4,Посадка в норме
14:30:14,sitting,65.4,2.1,352.0,Ошибка: Угол ног в кресле
14:30:14,sitting,51.6,1.2,352.0,Ошибка: Угол ног в кресле
14:30:14,sitting,36.8,0.9,352.0,Ошибка: Угол ног в кресле
14:30:14,sitting,21.7,0.3,352.0,Ошибка: Угол ног в кресле
14:30:14,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:15,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:16,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
14:30:17,sitting,180.0,0.0,0.0,Норма
